12252017, 000,15626.8781739956
12252017, 001,15626.150196007971
12252017, 002,15625.7255536631
12252017, 003,15627.277172217175
12252017, 004,15629.13636291206
12252017, 005,15629.79423860724
12252017, 006,15630.21766354199
12252017, 007,15630.874664739655
12252017, 008,15629.724011952356
12252017, 009,15629.728010237415
12252017, 010,15631.221836932646
12252017, 011,15630.629196625452
12252017, 012,15630.597223833132
12252017, 013,15630.446449541996
12252017, 014,15631.321852901629
12252017, 015,15632.323279570443
12252017, 016,15631.089032719377
12252017, 017,15633.01393450732
12252017, 018,15634.585100942078
12252017, 019,15634.30404233268
12252017, 020,15632.700681791997
12252017, 021,15633.759426024182
12252017, 022,15635.343074617838
12252017, 023,15635.001771000858
12252017, 024,15636.653481790789
12252017, 025,15639.158959534876
12252017, 026,15639.887386225006
12252017, 027,15641.254858213902
12252017, 028,15642.187339128757
12252017, 029,15641.839914872546
12252017, 030,15643.156838554038
12252017, 031,15643.162875278771
12252017, 032,15643.674938031665
12252017, 033,15645.088349542804
12252017, 034,15645.546109027324
12252017, 035,15647.168978962296
12252017, 036,15648.103033137915
12252017, 037,15648.820547843216
12252017, 038,15649.09919330822
12252017, 039,15650.207636159335
12252017, 040,15650.211304685314
12252017, 041,15650.694623229985
12252017, 042,15651.437022586777
12252017, 043,15651.91848836749
12252017, 044,15652.371879178567
12252017, 045,15652.01719069143
12252017, 046,15651.638600137047
12252017, 047,15653.377227454785
12252017, 048,15652.489767564135
12252017, 049,15652.43162379571
12252017, 050,15652.520656437417
12252017, 051,15653.040639521128
12252017, 052,15651.973224644873
12252017, 053,15652.672753424573
12252017, 054,15652.483199575716
12252017, 055,15650.427039684891
12252017, 056,15651.506191654527
12252017, 057,15652.036176884463
12252017, 058,15651.624845523229
12252017, 059,15651.31316807954
12252017, 100,15651.054488717366
12252017, 101,15652.370215596742
12252017, 102,15650.659521419537
12252017, 103,15651.014194006726
12252017, 104,15651.996600386163
12252017, 105,15651.467353484786
12252017, 106,15651.538312772966
12252017, 107,15650.335030474587
12252017, 108,15651.857676291975
12252017, 109,15650.38402262705
12252017, 110,15649.253452232155
12252017, 111,15650.330146817989
12252017, 112,15649.933501775655
12252017, 113,15649.549865909881
12252017, 114,15649.510549729663
12252017, 115,15648.897839611582
12252017, 116,15648.96904888306
12252017, 117,15648.771558074455
12252017, 118,15648.145971635107
12252017, 119,15647.35373197973
12252017, 120,15647.254865189612
12252017, 121,15647.057361833247
12252017, 122,15646.567226002002
12252017, 123,15646.412235729953
12252017, 124,15646.382162231626
12252017, 125,15646.338603142909
12252017, 126,15646.212018290564
12252017, 127,15645.555237970942
12252017, 128,15645.381298370456
12252017, 129,15644.910940136411
12252017, 130,15644.795184523831
12252017, 131,15644.061929032368
12252017, 132,15644.422662489018
12252017, 133,15644.465845994871
12252017, 134,15644.662306361874
12252017, 135,15645.032369851462
12252017, 136,15644.12945988686
12252017, 137,15644.202820425207
12252017, 138,15645.054252130287
12252017, 139,15645.142722982746
12252017, 140,15644.719254806076
12252017, 141,15645.100475388454
12252017, 142,15644.70687161955
12252017, 143,15644.613922385555
12252017, 144,15644.523134646835
12252017, 145,15643.760788569993
12252017, 146,15644.009852163863
12252017, 147,15643.137304508326
12252017, 148,15642.935814290106
12252017, 149,15642.702271171052
12252017, 150,15642.442206874219
12252017, 151,15641.687495280039
12252017, 152,15641.694544342054
12252017, 153,15641.302802877388
12252017, 154,15641.419170577203
12252017, 155,15640.965777230638
12252017, 156,15641.188803300725
12252017, 157,15640.920546873193
12252017, 158,15641.067629704821
12252017, 159,15641.686804542533
12252017, 200,15641.426540344713
12252017, 201,15641.989807620384
12252017, 202,15641.981347722543
12252017, 203,15642.305998899266
12252017, 204,15642.573668965091
12252017, 205,15642.984256784253
12252017, 206,15642.965452432605
12252017, 207,15643.706633314243
12252017, 208,15643.736166817695
12252017, 209,15644.239423049621
12252017, 210,15644.63175745917
12252017, 211,15644.773836166505
12252017, 212,15645.147401242342
12252017, 213,15644.888083441185
12252017, 214,15644.555861717521
12252017, 215,15644.443910890537
12252017, 216,15644.564783134749
12252017, 217,15645.085377696088
12252017, 218,15644.355866266915
12252017, 219,15644.171566650628
12252017, 220,15643.919965101457
12252017, 221,15643.390674661934
12252017, 222,15643.997107056752
12252017, 223,15643.72612885434
12252017, 224,15644.105269055819
12252017, 225,15643.891161654763
12252017, 226,15644.46900572851
12252017, 227,15644.88257362771
12252017, 228,15646.46521848625
12252017, 229,15647.578606966637
12252017, 230,15647.304095418482
12252017, 231,15647.487215434943
12252017, 232,15647.932555388907
12252017, 233,15647.703299366332
12252017, 234,15648.24557553338
12252017, 235,15647.959909742229
12252017, 236,15647.891133216643
12252017, 237,15648.528630312181
12252017, 238,15647.929674790847
12252017, 239,15648.423107971614
12252017, 240,15648.426985064663
12252017, 241,15648.253181083823
12252017, 242,15647.911326806528
12252017, 243,15647.832362793895
12252017, 244,15648.2390491007
12252017, 245,15647.689336847789
12252017, 246,15648.03222007483
12252017, 247,15647.481337010759
12252017, 248,15647.845542725681
12252017, 249,15646.892454158431
12252017, 250,15646.905011209086
12252017, 251,15646.749389521774
12252017, 252,15646.117804762305
12252017, 253,15645.686773436952
12252017, 254,15645.368309506171
12252017, 255,15645.585735567716
12252017, 256,15645.448238033961
12252017, 257,15645.258103569271
12252017, 258,15644.736726915542
12252017, 259,15644.934989190591
12252017, 300,15644.2607246907
12252017, 301,15644.401203427378
12252017, 302,15643.997091082572
12252017, 303,15644.636117653872
12252017, 304,15644.587077238566
12252017, 305,15645.280081232168
12252017, 306,15645.198022556313
12252017, 307,15644.647555506006
12252017, 308,15644.95256935284
12252017, 309,15644.390928166556
12252017, 310,15644.677144859845
12252017, 311,15644.50465338548
12252017, 312,15644.413272683001
12252017, 313,15644.37313549188
12252017, 314,15644.000386710555
12252017, 315,15643.799321776025
12252017, 316,15643.506270874825
12252017, 317,15643.702744149161
12252017, 318,15643.040036936554
12252017, 319,15642.693048736845
12252017, 320,15643.172407427466
12252017, 321,15642.930109317755
12252017, 322,15643.244716608508
12252017, 323,15642.461725853767
12252017, 324,15643.004932940474
12252017, 325,15642.139013884896
12252017, 326,15642.312011272503
12252017, 327,15642.07873693583
12252017, 328,15641.901331657224
12252017, 329,15642.963307282927
12252017, 330,15643.351917581474
12252017, 331,15643.277519145404
12252017, 332,15643.391985589315
12252017, 333,15644.274312936346
12252017, 334,15644.16245014734
12252017, 335,15643.416966941719
12252017, 336,15643.626198634382
12252017, 337,15643.762597693689
12252017, 338,15644.519025831378
12252017, 339,15645.06817768782
12252017, 340,15645.199078966685
12252017, 341,15644.807136554928
12252017, 342,15645.155441391435
12252017, 343,15645.523972619132
12252017, 344,15645.371072135042
12252017, 345,15645.595746995383
12252017, 346,15645.285897103318
12252017, 347,15645.569526386695
12252017, 348,15645.433182986659
12252017, 349,15645.140037788093
12252017, 350,15645.011114505482
12252017, 351,15645.28010572198
12252017, 352,15645.119180626269
12252017, 353,15645.723247306274
12252017, 354,15645.702315012899
12252017, 355,15646.154098212122
12252017, 356,15646.545670802228
12252017, 357,15645.953026022415
12252017, 358,15645.85576070865
12252017, 359,15645.963600174966
12252017, 400,15645.970374182612
12252017, 401,15646.0557555219
12252017, 402,15645.955614090817
12252017, 403,15645.954462815618
12252017, 404,15646.12524973835
12252017, 405,15645.966118028633
12252017, 406,15646.433659879174
12252017, 407,15646.28337647315
12252017, 408,15646.375387219878
12252017, 409,15646.445313425029
12252017, 410,15646.713724488602
12252017, 411,15646.793076161006
12252017, 412,15646.955372193019
12252017, 413,15646.648553683948
12252017, 414,15646.910427905568
12252017, 415,15646.737179466523
12252017, 416,15646.676531998737
12252017, 417,15646.776601488884
12252017, 418,15646.658336657703
12252017, 419,15647.13107425128
12252017, 420,15647.288536973427
12252017, 421,15646.977028950352
12252017, 422,15647.200058237257
12252017, 423,15647.50629421826
12252017, 424,15647.594779984558
12252017, 425,15647.83506153487
12252017, 426,15647.603557874287
12252017, 427,15647.962256907447
12252017, 428,15648.172466642869
12252017, 429,15647.730472225037
12252017, 430,15647.348338456584
12252017, 431,15647.834979510744
12252017, 432,15647.37691189485
12252017, 433,15647.003367884856
12252017, 434,15646.745007026222
12252017, 435,15646.194452645665
12252017, 436,15645.836452487929
12252017, 437,15645.584397017583
12252017, 438,15645.102423448687
12252017, 439,15645.261923806198
12252017, 440,15644.74918086257
12252017, 441,15644.867275780896
12252017, 442,15644.838403131558
12252017, 443,15644.308839204115
12252017, 444,15644.115888323635
12252017, 445,15644.176097583408
12252017, 446,15644.294901199606
12252017, 447,15644.426091413517
12252017, 448,15644.16658978036
12252017, 449,15644.104976025314
12252017, 450,15644.058704418749
12252017, 451,15643.997015906773
12252017, 452,15643.828569157871
12252017, 453,15644.016523188666
12252017, 454,15643.876104987536
12252017, 455,15643.694144702522
12252017, 456,15643.783302005306
12252017, 457,15644.132383961087
12252017, 458,15643.726460060594
12252017, 459,15643.558012207453
12252017, 500,15643.557237847152
12252017, 501,15643.148868038046
12252017, 502,15643.249359276353
12252017, 503,15643.788570151413
12252017, 504,15643.227034956693
12252017, 505,15643.59048047794
12252017, 506,15643.167458619115
12252017, 507,15642.968097279365
12252017, 508,15642.716906896321
12252017, 509,15642.293968855718
12252017, 510,15642.689627314734
12252017, 511,15642.445880312323
12252017, 512,15643.09857308647
12252017, 513,15642.78830235198
12252017, 514,15642.640813817212
12252017, 515,15642.53900419302
12252017, 516,15642.552772287521
12252017, 517,15642.95353238959
12252017, 518,15642.64466123296
12252017, 519,15642.54263263169
12252017, 520,15642.333267530776
12252017, 521,15642.014606597195
12252017, 522,15642.384036715759
12252017, 523,15642.20903244807
12252017, 524,15642.151435566657
12252017, 525,15642.089882224818
12252017, 526,15642.30952380434
12252017, 527,15642.604732348766
12252017, 528,15643.106475377579
12252017, 529,15643.446888841347
12252017, 530,15643.690619304001
12252017, 531,15643.58012753155
12252017, 532,15643.466156635492
12252017, 533,15642.73788505388
12252017, 534,15642.354407441355
12252017, 535,15642.257903592435
12252017, 536,15642.127906816258
12252017, 537,15642.412705759301
12252017, 538,15642.080827450676
12252017, 539,15641.787909347193
12252017, 540,15642.431307533365
12252017, 541,15642.174532541823
12252017, 542,15642.764518038362
12252017, 543,15642.286917532232
12252017, 544,15642.47263434397
12252017, 545,15642.253479527813
12252017, 546,15642.202780852189
12252017, 547,15642.802276638287
12252017, 548,15642.84395535543
12252017, 549,15643.04668776834
12252017, 550,15643.459469311767
12252017, 551,15643.284154770698
12252017, 552,15642.621931559299
12252017, 553,15644.993342360362
12252017, 554,15645.372633353927
12252017, 555,15645.498598159153
12252017, 556,15645.191288779437
12252017, 557,15644.947116030786
12252017, 558,15645.141970915445
12252017, 559,15644.050852723536
12252017, 600,15644.129205887428
12252017, 601,15644.04099616528
12252017, 602,15643.721147581862
12252017, 603,15644.133288290534
12252017, 604,15643.591795700244
12252017, 605,15644.07321803692
12252017, 606,15643.625962621325
12252017, 607,15643.55885124929
12252017, 608,15643.898697783106
12252017, 609,15643.321319390585
12252017, 610,15643.348856737806
12252017, 611,15642.795120070454
12252017, 612,15643.021022312156
12252017, 613,15643.013029982427
12252017, 614,15643.279727835208
12252017, 615,15643.388082512689
12252017, 616,15643.43998978805
12252017, 617,15643.582047884685
12252017, 618,15644.399934203293
12252017, 619,15643.683584517426
12252017, 620,15643.354363323104
12252017, 621,15644.93002325354
12252017, 622,15644.421166594819
12252017, 623,15645.175402062452
12252017, 624,15645.393763021753
12252017, 625,15645.29483047539
12252017, 626,15645.748379192348
12252017, 627,15644.931044951909
12252017, 628,15644.722053395515
12252017, 629,15645.133765260685
12252017, 630,15644.69507086987
12252017, 631,15644.232020907897
12252017, 632,15643.702615701312
12252017, 633,15643.169046344157
12252017, 634,15642.338849011678
12252017, 635,15641.927982272518
12252017, 636,15642.108855170392
12252017, 637,15641.615654429694
12252017, 638,15641.521874555558
12252017, 639,15641.526017125056
12252017, 640,15641.718754743673
12252017, 641,15641.713422502664
12252017, 642,15641.625510326603
12252017, 643,15641.612205044594
12252017, 644,15641.274296185078
12252017, 645,15641.697166346752
12252017, 646,15642.234702858157
12252017, 647,15641.806514367194
12252017, 648,15641.366093334045
12252017, 649,15641.726516446322
12252017, 650,15641.768175292716
12252017, 651,15641.438834359198
12252017, 652,15641.570495573646
12252017, 653,15641.910848962796
12252017, 654,15641.991571961033
12252017, 655,15641.721216429476
12252017, 656,15641.312678749186
12252017, 657,15641.027328113714
12252017, 658,15641.209925629155
12252017, 659,15641.021670034857
12252017, 700,15640.75160459049
12252017, 701,15640.56160959062
12252017, 702,15640.339441770438
12252017, 703,15641.050291898558
12252017, 704,15640.94232537797
12252017, 705,15640.954797572302
12252017, 706,15640.926183257181
12252017, 707,15640.514954914368
12252017, 708,15641.070641314807
12252017, 709,15640.698088256804
12252017, 710,15640.8386696494
12252017, 711,15641.157929744204
12252017, 712,15640.917789963605
12252017, 713,15641.396389622634
12252017, 714,15641.588210706097
12252017, 715,15641.829741312235
12252017, 716,15641.919958700722
12252017, 717,15641.400045945376
12252017, 718,15641.761650085966
12252017, 719,15641.231003782917
12252017, 720,15641.59283030344
12252017, 721,15641.201077963931
12252017, 722,15641.778864007125
12252017, 723,15641.665037127601
12252017, 724,15641.630699594592
12252017, 725,15641.883852468027
12252017, 726,15641.54747664054
12252017, 727,15641.64828753351
12252017, 728,15641.591180094178
12252017, 729,15641.23275072972
12252017, 730,15640.961643099186
12252017, 731,15640.631800806514
12252017, 732,15640.181367493793
12252017, 733,15640.363519029857
12252017, 734,15639.646373016238
12252017, 735,15639.92688825942
12252017, 736,15639.759812941502
12252017, 737,15639.567945390947
12252017, 738,15639.425557817012
12252017, 739,15639.594061739583
12252017, 740,15639.201543087167
12252017, 741,15639.061101335335
12252017, 742,15638.633194752028
12252017, 743,15638.855051406417
12252017, 744,15638.722597018595
12252017, 745,15638.276411244942
12252017, 746,15638.01686686966
12252017, 747,15638.238806288256
12252017, 748,15638.438725767992
12252017, 749,15638.808116365519
12252017, 750,15638.636326495991
12252017, 751,15638.81819094077
12252017, 752,15639.198030592872
12252017, 753,15639.386978094763
12252017, 754,15639.439372077888
12252017, 755,15639.435333671738
12252017, 756,15639.774578417044
12252017, 757,15639.72517638977
12252017, 758,15639.402355109352
12252017, 759,15639.583838536113
12252017, 800,15639.581161252368
12252017, 801,15639.160875859037
12252017, 802,15639.154148460204
12252017, 803,15639.614061184502
12252017, 804,15639.433395903447
12252017, 805,15639.514436557805
12252017, 806,15639.462650928901
12252017, 807,15639.47265065226
12252017, 808,15639.461313082367
12252017, 809,15639.28287908688
12252017, 810,15639.169836986233
12252017, 811,15639.220354752344
12252017, 812,15639.413992234491
12252017, 813,15639.924499705872
12252017, 814,15639.818162923122
12252017, 815,15640.291498920345
12252017, 816,15640.261201530491
12252017, 817,15640.203125189902
12252017, 818,15639.914211801164
12252017, 819,15640.099692808866
12252017, 820,15639.901871335383
12252017, 821,15640.056851344883
12252017, 822,15640.78317519938
12252017, 823,15639.789361708168
12252017, 824,15640.376179443383
12252017, 825,15639.393768564049
12252017, 826,15640.378398043955
12252017, 827,15639.388988608218
12252017, 828,15638.691212582336
12252017, 829,15640.236096213508
12252017, 830,15639.874112242718
12252017, 831,15639.419345886854
12252017, 832,15638.60252516829
12252017, 833,15638.664084265638
12252017, 834,15637.66539366091
12252017, 835,15637.720356887061
12252017, 836,15638.908095349878
12252017, 837,15637.97331741233
12252017, 838,15638.828262424266
12252017, 839,15638.157545548644
12252017, 840,15638.809993890201
12252017, 841,15638.750974914845
12252017, 842,15638.731220482689
12252017, 843,15638.328977908734
12252017, 844,15639.079240738567
12252017, 845,15639.518480081155
12252017, 846,15637.829285453912
12252017, 847,15638.40222648401
12252017, 848,15637.452558319721
12252017, 849,15637.214030999896
12252017, 850,15638.866850779184
12252017, 851,15636.613907189114
12252017, 852,15637.367050913654
12252017, 853,15638.056494184308
12252017, 854,15635.547419415798
12252017, 855,15637.606746941809
12252017, 856,15636.106687446207
12252017, 857,15634.862371856683
12252017, 858,15633.665121685317
12252017, 859,15632.025983768066
12252017, 900,15630.977448464317
12252017, 901,15629.059145482814
12252017, 902,15627.984527315095
12252017, 903,15627.101910095167
12252017, 904,15626.512354233111
12252017, 905,15624.491503844212
12252017, 906,15624.490618800986
12252017, 907,15623.2841538135
12252017, 908,15623.250730616212
12252017, 909,15622.690963227175
12252017, 910,15621.875112588117
12252017, 911,15621.8490794944
12252017, 912,15620.91589433859
12252017, 913,15621.237003300988
12252017, 914,15622.058305617093
12252017, 915,15623.214439586367
12252017, 916,15623.01912052853
12252017, 917,15623.05728258397
12252017, 918,15623.54906216894
12252017, 919,15624.299548005345
12252017, 920,15624.605798704171
12252017, 921,15625.062161044352
12252017, 922,15626.055506572988
12252017, 923,15626.326886843883
12252017, 924,15626.325057991084
12252017, 925,15626.726044216684
12252017, 926,15628.10240112983
12252017, 927,15628.673742714062
12252017, 928,15629.80107686915
12252017, 929,15629.416884417025
12252017, 930,15629.44052435979
12252017, 931,15630.020315997674
12252017, 932,15629.549715526036
12252017, 933,15629.679962727963
12252017, 934,15630.374797275335
12252017, 935,15630.753591992934
12252017, 936,15631.515756701268
12252017, 937,15631.03673939128
12252017, 938,15631.382637988234
12252017, 939,15632.395813748448
12252017, 940,15632.678247328575
12252017, 941,15633.373544753546
12252017, 942,15634.147554587042
12252017, 943,15635.342448907219
12252017, 944,15635.573853060207
12252017, 945,15636.314101082135
12252017, 946,15635.354426072343
12252017, 947,15635.88661490291
12252017, 948,15636.223899554521
12252017, 949,15637.097362886758
12252017, 950,15636.254777666549
12252017, 951,15635.745913879517
12252017, 952,15634.996537105468
12252017, 953,15636.100860192095
12252017, 954,15637.83478145552
12252017, 955,15638.390053496554
12252017, 956,15640.202272275767
12252017, 957,15641.377607720491
12252017, 958,15641.39492892178
12252017, 959,15642.283912274446
12252017,1000,15642.634731610911
12252017,1001,15644.715873524197
12252017,1002,15644.504238262074
12252017,1003,15644.622581759522
12252017,1004,15645.953323374066
12252017,1005,15645.896806987446
12252017,1006,15645.435182237661
